Target Word,AI Prediction,Rule-Based Prediction,Entropy Prediction,Steps
DARLS,CASAS,DAWGS,MARDS,2
DARLS,DARKS,DADOS,DARLS,3
DARLS,DARLS,DAHIS,DARLS,4
DARLS,DARLS,DARLS,DARLS,5
DARLS,DARLS,DARLS,DARLS,6
BAZAS,RABAT,BAJUS,BARNS,1
BAZAS,BAMAS,BARDS,BAHUS,2
BAZAS,BASAS,BAAPS,BASAS,3
BAZAS,BAYAS,BANTS,BAZAS,4
BAZAS,BAZAS,BAYAS,BAZAS,5
BAZAS,BAZAS,BABAS,BAZAS,6
SNARF,SOBAS,LAHAL,TORAS,1
SNARF,STARY,SOFTA,SNARK,2
SNARF,SWARM,SCARF,SNARL,3
SNARF,SPARK,SNARF,SNARF,4
SNARF,SNARL,SNARF,SNARF,5
SNARF,SNARF,SNARF,SNARF,6
RYALS,SABES,MATES,TARES,1
RYALS,DUADS,ANNAS,GRABS,2
RYALS,CRASS,GRABS,SCARS,3
RYALS,TSARS,CZARS,RYALS,4
RYALS,RYALS,RYALS,RYALS,5
RYALS,RYALS,RYALS,RYALS,6
INDOW,NONDA,PLUMP,CONIA,1
INDOW,ONDOL,JATHA,INGOT,2
INDOW,INDOW,WONGI,INDOL,3
INDOW,INDOW,INDOW,INDOW,4
INDOW,INDOW,INDOW,INDOW,5
INDOW,INDOW,INDOW,INDOW,6
MARLE,LALLS,HAULM,RALES,1
MARLE,MARLE,MAWLA,FARLE,2
MARLE,MARLE,MARLE,PARLE,3
MARLE,MARLE,MARLE,MARLE,4
MARLE,MARLE,MARLE,MARLE,5
MARLE,MARLE,MARLE,MARLE,6
RHEID,ROTED,FEVER,ROTED,1
RHEID,REDID,INURE,REBID,2
RHEID,RHEID,RHEID,RHEID,3
RHEID,RHEID,RHEID,RHEID,4
RHEID,RHEID,RHEID,RHEID,5
RHEID,RHEID,RHEID,RHEID,6
LAPAS,POLLS,PALAK,PULAS,1
LAPAS,LAPAS,LAPAS,LAPAS,2
LAPAS,LAPAS,LAPAS,LAPAS,3
LAPAS,LAPAS,LAPAS,LAPAS,4
LAPAS,LAPAS,LAPAS,LAPAS,5
LAPAS,LAPAS,LAPAS,LAPAS,6
MOTOR,ROUET,MOTOR,ROATE,1
MOTOR,PORTY,MOTOR,COURT,2
MOTOR,MOTOR,MOTOR,MOTOR,3
MOTOR,MOTOR,MOTOR,MOTOR,4
MOTOR,MOTOR,MOTOR,MOTOR,5
MOTOR,MOTOR,MOTOR,MOTOR,6
FETWA,TACET,CLAPT,TALER,1
FETWA,DETAG,TAKKY,MEANT,2
FETWA,FETWA,RETAM,DETAG,3
FETWA,FETWA,FETWA,FETWA,4
FETWA,FETWA,FETWA,FETWA,5
FETWA,FETWA,FETWA,FETWA,6
CLEFT,POLJE,MULED,POLEY,1
CLEFT,KNEEL,HOYLE,FLUTE,2
CLEFT,ELEGY,PLECK,CLEFT,3
CLEFT,CLEFT,CLEFT,CLEFT,4
CLEFT,CLEFT,CLEFT,CLEFT,5
CLEFT,CLEFT,CLEFT,CLEFT,6
GOLEM,RORES,NOLLS,TORES,1
GOLEM,LOVEE,FOLIC,WOVEN,2
GOLEM,GOLEM,VOLET,GOLEM,3
GOLEM,GOLEM,GOLEM,GOLEM,4
GOLEM,GOLEM,GOLEM,GOLEM,5
GOLEM,GOLEM,GOLEM,GOLEM,6
YOMIM,SONES,SYVER,TORES,1
YOMIM,BOOTY,DICKY,COMBY,2
YOMIM,DOHYO,THYMI,WOMYN,3
YOMIM,YOMIM,YOMIM,YOMIM,4
YOMIM,YOMIM,YOMIM,YOMIM,5
YOMIM,YOMIM,YOMIM,YOMIM,6
ANISE,SABES,FEARE,RANES,1
ANISE,CEASE,AZINE,SNEAP,2
ANISE,ARISE,ANISE,ANISE,3
ANISE,ANISE,ANISE,ANISE,4
ANISE,ANISE,ANISE,ANISE,5
ANISE,ANISE,ANISE,ANISE,6
SOAKS,SORES,POMPS,TORES,1
SOAKS,SOMAS,BORTS,MONAS,2
SOAKS,SOAPS,DOWNS,BOAKS,3
SOAKS,SOAKS,SOAKS,SOAKS,4
SOAKS,SOAKS,SOAKS,SOAKS,5
SOAKS,SOAKS,SOAKS,SOAKS,6
FRATE,GRATE,TRAPE,CRATE,1
FRATE,CRATE,CRATE,IRATE,2
FRATE,FRATE,WRATE,ORATE,3
FRATE,FRATE,FRATE,URATE,4
FRATE,FRATE,FRATE,GRATE,5
FRATE,FRATE,FRATE,PRATE,6
TOMMY,RABAT,DUCKY,TORAS,1
TOMMY,TOUTS,TAMMY,TOWZY,2
TOMMY,TOMOZ,TOMMY,TOFFY,3
TOMMY,TOMMY,TOMMY,TODDY,4
TOMMY,TOMMY,TOMMY,TOMMY,5
TOMMY,TOMMY,TOMMY,TOMMY,6
QUAIR,QUAIS,QUAIS,QUILA,1
QUAIR,QUAIR,QUAIL,QUAIS,2
QUAIR,QUAIR,QUAIR,QUAIR,3
QUAIR,QUAIR,QUAIR,QUAIR,4
QUAIR,QUAIR,QUAIR,QUAIR,5
QUAIR,QUAIR,QUAIR,QUAIR,6
SYBOE,SAICE,SAMEK,SAINE,1
SYBOE,SOOLE,SLICE,SOCLE,2
SYBOE,SHMOE,SONDE,SMOKE,3
SYBOE,SYBOE,SHOVE,SYBOE,4
SYBOE,SYBOE,SYBOE,SYBOE,5
SYBOE,SYBOE,SYBOE,SYBOE,6
PINAX,PACAY,LINTY,LARNT,1
PINAX,PIPAL,WINCH,ADMIN,2
PINAX,PIRAI,MINGI,NIGGA,3
PINAX,PINAX,PINDA,PINAX,4
PINAX,PINAX,PINAX,PINAX,5
PINAX,PINAX,PINAX,PINAX,6
NUNKS,TANAS,BONKS,TINAS,1
NUNKS,WONKS,MANKS,GONKS,2
NUNKS,RINKS,WINKS,FUNKS,3
NUNKS,NUNKS,HUNKS,JUNKS,4
NUNKS,NUNKS,FUNKS,SUNKS,5
NUNKS,NUNKS,GUNKS,LUNKS,6
FIXES,SINES,WISPY,LINES,1
FIXES,LIKES,SIDHA,DIVES,2
FIXES,WIFES,VIBES,KIPES,3
FIXES,FIDES,LIKES,BISES,4
FIXES,FICES,MIZES,FIXES,5
FIXES,FIVES,FINES,FIXES,6
CREPE,TREES,KREWE,CREST,1
CREPE,FRERE,PRESE,CREPE,2
CREPE,CREME,CREPE,CREPE,3
CREPE,CREWE,CREPE,CREPE,4
CREPE,CREPE,CREPE,CREPE,5
CREPE,CREPE,CREPE,CREPE,6
YEALM,YACHT,SYBOE,YALES,1
YEALM,YOJAN,YAMEN,YEALM,2
YEALM,YEALM,YEALM,YEALM,3
YEALM,YEALM,YEALM,YEALM,4
YEALM,YEALM,YEALM,YEALM,5
YEALM,YEALM,YEALM,YEALM,6
SOOLS,SOOTS,MYTHY,RIOTS,1
SOOLS,SOOKS,SLOOP,POOLS,2
SOOLS,SOOLS,SCOLD,MOOLS,3
SOOLS,SOOLS,SKOLS,WOOLS,4
SOOLS,SOOLS,SOOLS,COOLS,5
SOOLS,SOOLS,SOOLS,BOOLS,6
RYIJY,SPINS,AMIGO,SAINE,1
RYIJY,AFIRE,REIFS,PRIMO,2
RYIJY,DRILY,RYIJY,QUIRK,3
RYIJY,RYIJY,RYIJY,RYIJY,4
RYIJY,RYIJY,RYIJY,RYIJY,5
RYIJY,RYIJY,RYIJY,RYIJY,6
DORBA,ABRAY,ABOON,COBRA,1
DORBA,GARBA,DOBRA,DORBA,2
DORBA,DORBA,DORBA,DORBA,3
DORBA,DORBA,DORBA,DORBA,4
DORBA,DORBA,DORBA,DORBA,5
DORBA,DORBA,DORBA,DORBA,6
SATER,SCATS,SUETY,SAUTE,1
SATER,SATAY,SATED,SATED,2
SATER,SATEM,SATEM,SATER,3
SATER,SATER,SATES,SATER,4
SATER,SATER,SATER,SATER,5
SATER,SATER,SATER,SATER,6
MISTO,RAPSO,RETRO,RIATO,1
MISTO,SEXTO,TASTO,DITTO,2
MISTO,GUSTO,MISTO,MISTO,3
MISTO,MISTO,MISTO,MISTO,4
MISTO,MISTO,MISTO,MISTO,5
MISTO,MISTO,MISTO,MISTO,6
TWIGS,VATAS,TOLAS,TAROS,1
TWIGS,TOONS,TRIGS,TINKS,2
TWIGS,TIRLS,THIGS,TWIGS,3
TWIGS,THIGS,TWIGS,TWIGS,4
TWIGS,TWIGS,TWIGS,TWIGS,5
TWIGS,TWIGS,TWIGS,TWIGS,6
HOURI,MIRID,MUKIM,MATIN,1
HOURI,PAGRI,DICTU,DOLCI,2
HOURI,HOURI,APPUI,POORI,3
HOURI,HOURI,RYUGI,HOURI,4
HOURI,HOURI,HOURI,HOURI,5
HOURI,HOURI,HOURI,HOURI,6
JAKEY,CADEE,LAPJE,ARLED,1
JAKEY,RAVER,JAWED,MANEH,2
JAKEY,MANEB,JAKER,CAKEY,3
JAKEY,FAKEY,JAKEY,FAKEY,4
JAKEY,JAKEY,JAKEY,JAKEY,5
JAKEY,JAKEY,JAKEY,JAKEY,6
FEMUR,RENDU,LEMUR,TRUED,1
FEMUR,LEMUR,DEMUR,REBUS,2
FEMUR,FEMUR,FEMUR,LEMUR,3
FEMUR,FEMUR,FEMUR,FEMUR,4
FEMUR,FEMUR,FEMUR,FEMUR,5
FEMUR,FEMUR,FEMUR,FEMUR,6
TEGGS,TOFFS,TOPHE,TORES,1
TEGGS,TEGGS,TENNY,THENS,2
TEGGS,TEGGS,TEMED,TEGGS,3
TEGGS,TEGGS,TERFS,TEGGS,4
TEGGS,TEGGS,TEGUS,TEGGS,5
TEGGS,TEGGS,TEGGS,TEGGS,6
KURIS,PARRS,RAADS,SARIN,1
KURIS,GURKS,VRILS,JURIS,2
KURIS,KURIS,GIRRS,PURIS,3
KURIS,KURIS,JURIS,KURIS,4
KURIS,KURIS,KURIS,KURIS,5
KURIS,KURIS,KURIS,KURIS,6
RADIF,CARDS,DAISY,RAIDS,1
RADIF,NADIR,NADIR,RADIO,2
RADIF,RADIF,RADIO,RADII,3
RADIF,RADIF,RADIF,RADIX,4
RADIF,RADIF,RADIF,RADIF,5
RADIF,RADIF,RADIF,RADIF,6
TALKS,SABES,SPAMS,TARES,1
TALKS,AAPAS,KOLAS,TALUS,2
TALKS,DARTS,TALKS,TALKS,3
TALKS,VATOS,TALKS,TALKS,4
TALKS,TALLS,TALKS,TALKS,5
TALKS,TALKS,TALKS,TALKS,6
NELIS,SEEDS,CELLA,RALES,1
NELIS,RESES,VELES,PELLS,2
NELIS,NEALS,DELFS,WELDS,3
NELIS,NELIS,WELKS,SELFS,4
NELIS,NELIS,HELPS,YELKS,5
NELIS,NELIS,NELIS,NELIS,6
COXED,POOEY,MVULE,DOLEY,1
COXED,LOMED,POXED,POHED,2
COXED,HOVED,FOXED,BOWED,3
COXED,JOWED,DOXED,COZED,4
COXED,FOXED,BOXED,COOED,5
COXED,DOXED,COXED,COVED,6
FIRED,PARED,JERRY,TARED,1
FIRED,FIRED,FARCE,CURED,2
FIRED,FIRED,FIRER,FIRED,3
FIRED,FIRED,FIRED,FIRED,4
FIRED,FIRED,FIRED,FIRED,5
FIRED,FIRED,FIRED,FIRED,6
MINED,LINED,VIBEX,LINED,1
MINED,FINED,CITEE,TINED,2
MINED,DINED,ZIZEL,VINED,3
MINED,MINED,AIDED,PINED,4
MINED,MINED,DIKED,FINED,5
MINED,MINED,HIPED,DINED,6
RAYLS,RASAS,RATCH,RANIS,1
RAYLS,RANKS,RAUPO,RATAS,2
RAYLS,RAILS,RAKSI,RAKUS,3
RAYLS,RAYLS,RANNS,RASPS,4
RAYLS,RAYLS,RAFFS,RAYLS,5
RAYLS,RAYLS,RAYLS,RAYLS,6
PTYPE,YATES,TYPES,TYRES,1
PTYPE,TREYF,PTYPE,PTYPE,2
PTYPE,PTYPE,PTYPE,PTYPE,3
PTYPE,PTYPE,PTYPE,PTYPE,4
PTYPE,PTYPE,PTYPE,PTYPE,5
PTYPE,PTYPE,PTYPE,PTYPE,6
MOTUS,MORES,RUMES,MOUES,1
MOTUS,MONOS,MOUPS,MOPUS,2
MOTUS,MOOTS,MODUS,MOCUS,3
MOTUS,MOTUS,MOKUS,MOTUS,4
MOTUS,MOTUS,MOCUS,MOTUS,5
MOTUS,MOTUS,MOTUS,MOTUS,6
CABRE,PACED,LURCH,MORAE,1
CABRE,CARVE,CRYNE,GRACE,2
CABRE,CABRE,CABRE,CADRE,3
CABRE,CABRE,CABRE,CABRE,4
CABRE,CABRE,CABRE,CABRE,5
CABRE,CABRE,CABRE,CABRE,6
DAUDS,SCABS,HANGS,RAILS,1
DAUDS,AAPAS,MAMAS,MANKS,2
DAUDS,DARKS,CAIDS,GAUPS,3
DAUDS,DAMNS,BAWDS,DAUBS,4
DAUDS,DALIS,DAUDS,DAUDS,5
DAUDS,DAWGS,DAUDS,DAUDS,6
SILVA,LIKES,LICHI,TILES,1
SILVA,SISAL,FINAL,SILVA,2
SILVA,SILVA,SILVA,SILVA,3
SILVA,SILVA,SILVA,SILVA,4
SILVA,SILVA,SILVA,SILVA,5
SILVA,SILVA,SILVA,SILVA,6
UMBEL,MOOED,CRUMB,MOIRE,1
UMBEL,REHEM,IMBUE,UMBEL,2
UMBEL,EMCEE,UMBEL,UMBEL,3
UMBEL,UMBEL,UMBEL,UMBEL,4
UMBEL,UMBEL,UMBEL,UMBEL,5
UMBEL,UMBEL,UMBEL,UMBEL,6
STANS,TOONS,TANKS,TUNAS,1
STANS,STANS,STANS,STANS,2
STANS,STANS,STANS,STANS,3
STANS,STANS,STANS,STANS,4
STANS,STANS,STANS,STANS,5
STANS,STANS,STANS,STANS,6
PEDAL,ADDAS,AUDAX,SNEAD,1
PEDAL,HODAD,IDDAH,FEDAI,2
PEDAL,FEDAI,PODAL,PEDAL,3
PEDAL,PEDAL,PEDAL,PEDAL,4
PEDAL,PEDAL,PEDAL,PEDAL,5
PEDAL,PEDAL,PEDAL,PEDAL,6
WAIDE,SAINE,MAILE,LIANE,1
WAIDE,MAILE,NAICE,PAISE,2
WAIDE,WAITE,WAIDE,ZAIDE,3
WAIDE,WAIVE,WAIDE,WAIDE,4
WAIDE,WAIDE,WAIDE,WAIDE,5
WAIDE,WAIDE,WAIDE,WAIDE,6
JUBAS,RARES,TESTA,TARES,1
JUBAS,ANNAS,RAYAS,AMINS,2
JUBAS,TOSAS,SOJAS,BUDAS,3
JUBAS,SIMAS,JUBAS,SUBAS,4
JUBAS,YUGAS,JUBAS,JUBAS,5
JUBAS,JUDAS,JUBAS,JUBAS,6
MORAH,SORAS,MOHAR,SORAL,1
MORAH,PORAL,MORAH,MORAT,2
MORAH,MORAY,MORAH,MORAN,3
MORAH,MORAN,MORAH,MORAE,4
MORAH,MORAE,MORAH,MORAY,5
MORAH,MORAH,MORAH,MORAH,6
CAMUS,CAMAS,CASUS,CALPS,1
CAMUS,CAMPS,CAVUS,CAMUS,2
CAMUS,CAMOS,CAMUS,CAMUS,3
CAMUS,CAMIS,CAMUS,CAMUS,4
CAMUS,CAMUS,CAMUS,CAMUS,5
CAMUS,CAMUS,CAMUS,CAMUS,6
CHIKS,SPAES,ETNAS,TALES,1
CHIKS,BOOTS,SWISS,PONKS,2
CHIKS,CILLS,GLIMS,KICKS,3
CHIKS,CHINS,CHIVS,CHIKS,4
CHIKS,CHIKS,CHICS,CHIKS,5
CHIKS,CHIKS,CHIKS,CHIKS,6
DECAN,AGBAS,AYMAG,TEARS,1
DECAN,CORAM,NONAS,BEGAN,2
DECAN,DECAY,UNBAN,DECAN,3
DECAN,DECAN,DECAN,DECAN,4
DECAN,DECAN,DECAN,DECAN,5
DECAN,DECAN,DECAN,DECAN,6
GROOM,TRONS,BROMO,SERON,1
GROOM,PROOF,FROOM,MILOR,2
GROOM,BROOL,GROOM,FROOM,3
GROOM,CROOK,GROOM,GROOM,4
GROOM,GROOM,GROOM,GROOM,5
GROOM,GROOM,GROOM,GROOM,6
WELLS,SONES,HOSED,TOLES,1
WELLS,BEETS,MELTS,MELDS,2
WELLS,MELLS,NELIS,PELLS,3
WELLS,HELLS,WELLS,YELLS,4
WELLS,JELLS,WELLS,VELLS,5
WELLS,DELLS,WELLS,BELLS,6
DEIGN,DELED,DELLA,DOLIE,1
DEIGN,DEMIC,DEFFO,DEINK,2
DEIGN,DEINK,DENET,DEIGN,3
DEIGN,DEIGN,DEIGN,DEIGN,4
DEIGN,DEIGN,DEIGN,DEIGN,5
DEIGN,DEIGN,DEIGN,DEIGN,6
BANCS,SABES,FANDS,KANES,1
BANCS,BANKS,HANGS,DANGS,2
BANCS,BANNS,MANAS,CANNS,3
BANCS,BANGS,BANCS,BANCS,4
BANCS,BANDS,BANCS,BANCS,5
BANCS,BANCS,BANCS,BANCS,6
NESKI,SABES,TEEND,TALES,1
NESKI,TESTE,BENJI,SEINE,2
NESKI,PESKY,NESKI,NESKI,3
NESKI,NESKI,NESKI,NESKI,4
NESKI,NESKI,NESKI,NESKI,5
NESKI,NESKI,NESKI,NESKI,6
SMELT,SPALT,STALK,STALE,1
SMELT,SMOLT,SMOLT,SMELT,2
SMELT,SMELT,SMELT,SMELT,3
SMELT,SMELT,SMELT,SMELT,4
SMELT,SMELT,SMELT,SMELT,5
SMELT,SMELT,SMELT,SMELT,6
AGATE,REDID,TRACE,RAINE,1
AGATE,AMENE,ELATE,PLATE,2
AGATE,AHOLE,OVATE,ABATE,3
AGATE,AGATE,ABATE,AGATE,4
AGATE,AGATE,AGATE,AGATE,5
AGATE,AGATE,AGATE,AGATE,6
GULAS,BARBS,PAVAS,TARES,1
GULAS,AGMAS,NOIAS,ALIOS,2
GULAS,GLIAS,ATLAS,GULAS,3
GULAS,GULAS,MELAS,GULAS,4
GULAS,GULAS,GULAS,GULAS,5
GULAS,GULAS,GULAS,GULAS,6
NOOIS,SINHS,VISAS,NATIS,1
NOOIS,UNAIS,TOPIS,NONIS,2
NOOIS,NOOIS,YONIS,NOOIS,3
NOOIS,NOOIS,NOOIS,NOOIS,4
NOOIS,NOOIS,NOOIS,NOOIS,5
NOOIS,NOOIS,NOOIS,NOOIS,6
DIMPS,SHITS,BIONS,TAINS,1
DIMPS,NIPAS,MIHAS,MIRKS,2
DIMPS,DIMPS,GISMS,GIMPS,3
DIMPS,DIMPS,TIMPS,SIMPS,4
DIMPS,DIMPS,SIMPS,PIMPS,5
DIMPS,DIMPS,WIMPS,WIMPS,6
LEPTA,SEEDS,PLUES,TALES,1
LEPTA,PELAU,LEPAK,LEAPT,2
LEPTA,LEPTA,LEPTA,LEPTA,3
LEPTA,LEPTA,LEPTA,LEPTA,4
LEPTA,LEPTA,LEPTA,LEPTA,5
LEPTA,LEPTA,LEPTA,LEPTA,6
NABIS,RANNS,GANJA,TAINS,1
NABIS,NAIBS,NATAK,NARIS,2
NABIS,NABIS,NASHO,NABIS,3
NABIS,NABIS,NARCS,NABIS,4
NABIS,NABIS,NAIDS,NABIS,5
NABIS,NABIS,NABIS,NABIS,6
INFRA,RABAT,JUKUS,RAITS,1
INFRA,ARARS,LLAMA,MBARI,2
INFRA,HIJRA,ATRIA,HIJRA,3
INFRA,INFRA,INFRA,INFRA,4
INFRA,INFRA,INFRA,INFRA,5
INFRA,INFRA,INFRA,INFRA,6
MUTIC,TEFFS,CHETH,TIRES,1
MUTIC,PUTTU,TUCKS,CUBIT,2
MUTIC,MUTIC,MULCT,MUTIC,3
MUTIC,MUTIC,MUTIC,MUTIC,4
MUTIC,MUTIC,MUTIC,MUTIC,5
MUTIC,MUTIC,MUTIC,MUTIC,6
ABAHT,BATTU,GHAUT,OLATE,1
ABAHT,ABEAT,ABAHT,CHANT,2
ABAHT,ABBOT,ABAHT,ABAHT,3
ABAHT,ABAHT,ABAHT,ABAHT,4
ABAHT,ABAHT,ABAHT,ABAHT,5
ABAHT,ABAHT,ABAHT,ABAHT,6
SNIRT,TOFTS,SHITS,TRIES,1
SNIRT,WREST,SNIRT,SNIRT,2
SNIRT,SNIRT,SNIRT,SNIRT,3
SNIRT,SNIRT,SNIRT,SNIRT,4
SNIRT,SNIRT,SNIRT,SNIRT,5
SNIRT,SNIRT,SNIRT,SNIRT,6
ENDED,ACNED,BAKED,LANED,1
ENDED,NOTED,EDGED,NIDED,2
ENDED,INKED,ECHED,ENDED,3
ENDED,ENDED,ELFED,ENDED,4
ENDED,ENDED,ENDED,ENDED,5
ENDED,ENDED,ENDED,ENDED,6
BLINS,SHIES,MIVVY,LINES,1
BLINS,BOILS,KNISH,BLINS,2
BLINS,BLINS,JOINS,BLINS,3
BLINS,BLINS,SPINS,BLINS,4
BLINS,BLINS,QUINS,BLINS,5
BLINS,BLINS,BEINS,BLINS,6
DIVVY,SOOEY,PICCY,POLEY,1
DIVVY,CUTTY,JITTY,DIRTY,2
DIVVY,FILLY,MIFFY,DISHY,3
DIVVY,GIPPY,DISHY,DIZZY,4
DIVVY,JIMMY,DIDDY,DIVVY,5
DIVVY,DIVVY,DIVEY,DIVVY,6
FEESE,POISE,MULSE,POISE,1
FEESE,NEESE,GEESE,MULSE,2
FEESE,LEESE,FEESE,DENSE,3
FEESE,GEESE,FEESE,FEESE,4
FEESE,FEESE,FEESE,FEESE,5
FEESE,FEESE,FEESE,FEESE,6
SIZER,SHIED,STILE,SLIER,1
SIZER,SILER,SIZES,SIDER,2
SIZER,SIVER,SIZED,SIKER,3
SIZER,SIXER,SIZER,SIZER,4
SIZER,SIZER,SIZER,SIZER,5
SIZER,SIZER,SIZER,SIZER,6
WETAS,SORAS,ESKAR,SERAL,1
WETAS,AGHAS,SPEAN,GETAS,2
WETAS,NILAS,VEGAS,KETAS,3
WETAS,WETAS,ZETAS,NETAS,4
WETAS,WETAS,FETAS,ZETAS,5
WETAS,WETAS,WETAS,FETAS,6
TULPS,BABAS,GOUKS,TALUS,1
TULPS,COOTS,PUHAS,TULPS,2
TULPS,TUTUS,BUMPS,TULPS,3
TULPS,TUNGS,CUSPS,TULPS,4
TULPS,TULPS,TULPS,TULPS,5
TULPS,TULPS,TULPS,TULPS,6
YSAME,SABES,DEELY,TARES,1
YSAME,DEASH,SYTHE,SPALE,2
YSAME,YSAME,PRYSE,MEASE,3
YSAME,YSAME,YSAME,YSAME,4
YSAME,YSAME,YSAME,YSAME,5
YSAME,YSAME,YSAME,YSAME,6
GOBAR,TARTS,GARBA,TORAS,1
GOBAR,MOGRA,GOBAR,MOLAR,2
GOBAR,GOBAR,GOBAR,GOBAR,3
GOBAR,GOBAR,GOBAR,GOBAR,4
GOBAR,GOBAR,GOBAR,GOBAR,5
GOBAR,GOBAR,GOBAR,GOBAR,6
BOYED,BORES,YOKEG,ROLES,1
BOYED,BOWED,COZEY,TONED,2
BOYED,BOXED,JOYED,BOWED,3
BOYED,BOOED,BOYED,BOKED,4
BOYED,BOYED,BOYED,BODED,5
BOYED,BOYED,BOYED,BOXED,6
COBZA,SCABS,PUNGS,TOLAS,1
COBZA,TABAC,ABBOT,PONGA,2
COBZA,COBZA,BOBAC,MOCHA,3
COBZA,COBZA,COBZA,COBZA,4
COBZA,COBZA,COBZA,COBZA,5
COBZA,COBZA,COBZA,COBZA,6
SPIVS,SCABS,SKYFS,SAINS,1
SPIVS,SHIMS,SIDAS,SPIMS,2
SPIVS,SKINS,SPICS,SPIVS,3
SPIVS,SPIFS,SPIMS,SPIVS,4
SPIVS,SPIVS,SPIVS,SPIVS,5
SPIVS,SPIVS,SPIVS,SPIVS,6
NOLOS,SNEES,ELVES,TORES,1
NOLOS,NOONS,CURLS,MOULS,2
NOLOS,NOLLS,POLKS,POLKS,3
NOLOS,NOLOS,MOLOS,BOLDS,4
NOLOS,NOLOS,NOLOS,LOLOS,5
NOLOS,NOLOS,NOLOS,XOLOS,6
GOOFS,TARAS,WISHT,TAROS,1
GOOFS,SOOPS,GAPOS,CHOPS,2
GOOFS,BOOKS,GORBS,SKOGS,3
GOOFS,COOFS,GOODS,GOODS,4
GOOFS,YOOFS,GOOGS,GOOFS,5
GOOFS,WOOFS,GOOFS,GOOFS,6
BOSIE,ROJIS,ROSTI,TRIES,1
BOSIE,COSIE,EOSIN,COSIE,2
BOSIE,BOSIE,BOSIE,BOSIE,3
BOSIE,BOSIE,BOSIE,BOSIE,4
BOSIE,BOSIE,BOSIE,BOSIE,5
BOSIE,BOSIE,BOSIE,BOSIE,6
ZINCO,RABAT,JORAM,TAROS,1
ZINCO,SOOPS,CIONS,COLIN,2
ZINCO,NINON,NICOL,ZINCO,3
ZINCO,ZINCO,ZINCO,ZINCO,4
ZINCO,ZINCO,ZINCO,ZINCO,5
ZINCO,ZINCO,ZINCO,ZINCO,6
DOPAS,PORES,PORES,PETOS,1
DOPAS,KOPHS,DOPAS,QOPHS,2
DOPAS,DOPAS,DOPAS,DOPAS,3
DOPAS,DOPAS,DOPAS,DOPAS,4
DOPAS,DOPAS,DOPAS,DOPAS,5
DOPAS,DOPAS,DOPAS,DOPAS,6
NINJA,SCABS,PSORA,LARIS,1
NINJA,ADRAD,DAMNA,PINGA,2
NINJA,MANIA,UNCIA,DINNA,3
NINJA,PINNA,NIGGA,NINJA,4
NINJA,LINGA,NINJA,NINJA,5
NINJA,NINJA,NINJA,NINJA,6
TWIER,SPODS,ROVES,TORES,1
TWIER,REEFY,BREED,TWIER,2
TWIER,THREE,HEXER,TWIER,3
TWIER,TRIER,PIZER,TWIER,4
TWIER,TWIER,FLIER,TWIER,5
TWIER,TWIER,ICIER,TWIER,6
ZOLLE,BALED,VALVE,ALOED,1
ZOLLE,POLJE,HOLME,MOLIE,2
ZOLLE,COLLE,DOLEE,VOLVE,3
ZOLLE,MOLLE,POLJE,COLLE,4
ZOLLE,NOLLE,FOLIE,NOLLE,5
ZOLLE,ZOLLE,NOLLE,ZOLLE,6
CLICK,PAPAW,BOYAU,MORIA,1
CLICK,ROOKY,WHIRR,PILCH,2
CLICK,KILIM,FLIMP,CLICK,3
CLICK,CLICK,KLICK,CLICK,4
CLICK,CLICK,CLICK,CLICK,5
CLICK,CLICK,CLICK,CLICK,6
SOOTS,SNEES,CLEFS,TORES,1
SOOTS,SOOTS,XYSTS,MOLTS,2
SOOTS,SOOTS,RIOTS,FOOTS,3
SOOTS,SOOTS,MOOTS,COOTS,4
SOOTS,SOOTS,POOTS,POOTS,5
SOOTS,SOOTS,BOOTS,BOOTS,6
ORIXA,PACAY,PARRY,NORIA,1
ORIXA,BRAVA,URIAL,ORIXA,2
ORIXA,AROHA,FRITA,ORIXA,3
ORIXA,ORGIA,ORIXA,ORIXA,4
ORIXA,ORIXA,ORIXA,ORIXA,5
ORIXA,ORIXA,ORIXA,ORIXA,6
RANES,RASER,DOSER,LASER,1
RANES,RAPES,RAZES,RAPES,2
RANES,RAVES,RAJES,RAXES,3
RANES,RAXES,RAVES,RAMES,4
RANES,RANES,RAMES,RANES,5
RANES,RANES,RAKES,RANES,6
RADON,RADON,RADON,RADON,1
RADON,RADON,RADON,RADON,2
RADON,RADON,RADON,RADON,3
RADON,RADON,RADON,RADON,4
RADON,RADON,RADON,RADON,5
RADON,RADON,RADON,RADON,6
FACTO,TARTS,HALFA,LARIS,1
FACTO,MATTY,FAUTS,MAUBY,2
FACTO,LAITH,FACTO,HAFTA,3
FACTO,FACTO,FACTO,FACTO,4
FACTO,FACTO,FACTO,FACTO,5
FACTO,FACTO,FACTO,FACTO,6
MOWIE,DOREE,MOREL,MOREL,1
MOWIE,MOMME,MOMPE,MOMIE,2
MOWIE,MOLIE,MOWIE,MOVIE,3
MOWIE,MOVIE,MOWIE,MOWIE,4
MOWIE,MOWIE,MOWIE,MOWIE,5
MOWIE,MOWIE,MOWIE,MOWIE,6
SITKA,TOADS,GLOST,TALES,1
SITKA,WASTE,TAMAS,SCATH,2
SITKA,SITKA,STAID,SITKA,3
SITKA,SITKA,SITKA,SITKA,4
SITKA,SITKA,SITKA,SITKA,5
